"","id","batch","duration_in_seconds_sc","duration_in_seconds_b","prac2_1_sc","arctic2_1_sc","temp2_1_sc","ozone2_1_sc","air_qual2_1_sc","dia_tho2_1_sc","quake2_1_sc","co22_1_sc","ice_sheets2_1_sc","act10c2_1_sc","share_freq2_1_sc","news1_1_sc","news1_2_sc","news1_3_sc","news1_4_sc","news1_5_sc","news1_6_sc","news1_7_sc","news1_8_sc","news1_9_sc","news1_10_sc","news1_11_sc","news1_12_sc","act1b_sc","act1c_sc","act2b_sc","act2c_sc","act3b_sc","act3c_sc","act4b_sc","act4c_sc","act5b_sc","act5c_sc","act6b_sc","act6c_sc","act7b_sc","act7c_sc","act8b_sc","act8c_sc","act_scib_sc","act_scic_sc","act10b_sc","act10c_sc","act10c1_4_sc","act10c1_2_sc","act10c1_5_sc","act10c1_3_sc","act10c1_1_sc","act10c1_6_sc","act10c1_6_text_sc","act10c2_4_sc","act10c2_2_sc","act10c2_5_sc","act10c2_3_sc","act10c2_6_sc","act10c2_6_text_sc","books_8_sc","books_11_sc","books_10_sc","books_7_sc","books_1_sc","books_3_sc","books_5_sc","books_6_sc","books_9_sc","books_4_sc","books_2_sc","convo_1_sc","convo_2_sc","convo_3_sc","convo_4_sc","convo_5_sc","convo_6_sc","convo_7_sc","convo_8_sc","convo_9_sc","convo_10_sc","convo_11_sc","share_freq1_sc","share_freq2_11_sc","share_freq2_2_sc","share_freq2_3_sc","share_freq2_4_sc","share_freq2_5_sc","share_freq2_6_sc","share_freq2_7_sc","share_freq2_8_sc","share_freq2_9_sc","share_freq2_10_sc","read_article_sc","topic_interest_1_sc","topic_interest_2_sc","topic_interest_3_sc","topic_interest_4_sc","topic_interest_5_sc","topic_interest_6_sc","topic_interest_7_sc","topic_interest_8_sc","topic_interest_9_sc","prac1_1_sc","arctic1_1_sc","temp1_1_sc","ozone1_1_sc","air_qual1_1_sc","dia_tho1_1_sc","quake1_1_sc","co21_1_sc","ice_sheets1_1_sc","prac_time_page_submit_sc","arctic_time_page_submit_sc","temp_time_page_submit_sc","ozone_time_page_submit_sc","air_qual_time_page_submit_sc","dia_tho_time_page_submit_sc","quake_time_page_submit_sc","co2time_page_submit_sc","ice_sheets_time_page_submit_sc","rav_training_b","ravens_rt_first_click_b","ravens_rt_last_click_b","ravens_rt_page_submit_b","ravens_rt_click_count_b","ravens1_b","ravens2_b","ravens3_b","ravens4_b","ravens5_b","ravens6_b","ravens7_b","ravens8_b","ravens9_b","ravens10_b","rav_conf_b","rav_place_1_b","cc_risk_sc","ccr1_b","ccr2_b","ccr3_b","ccr4_b","ccr5_b","ccr6_b","dem_age_b","dem_gender_1_b","dem_gender_2_b","dem_gender_5_b","dem_gender_3_b","dem_gender_4_b","dem_gender_3_text_b","dem_race_1_b","dem_race_2_b","dem_race_3_b","dem_race_4_b","dem_race_5_b","dem_race_6_b","dem_race_7_b","dem_race_8_b","dem_race_9_b","dem_race_8_text_b","dem_lang_b","dem_ed_b","dem_zip_b","dem_h_hnum_b","dem_inc_b","dem_annes_id_b","dem_annes_id2_b","dem_annes_party_b","dem_annes_party_4_text_b","dem_annes_party_str_b","dem_annes_party_lean_b","dem_cheat_8_b","dem_cheat_10_b","dem_cheat_11_b","dem_cheat_9_b","dem_conf_b","dem_meta_info_browser_b","dem_meta_info_version_b","dem_meta_info_operating_system_b","dem_meta_info_resolution_b","start_date_sc","start_date_b","end_date_sc","end_date_b","finished_sc","finished_b","consent1_sc","consent_b","consent_t_first_click_b","consent_t_last_click_b","consent_t_page_submit_b","consent_t_click_count_b","open1_sc","open2_sc","fl_21_do_fl_83_sc","fl_21_do_fl_84_sc","fl_21_do_fl_85_sc","fl_21_do_fl_93_sc","fl_29_do_mr2temp_sc","fl_29_do_mr3ozone_sc","fl_29_do_mr4air_qual_sc","fl_29_do_mr5dia_tho_sc","fl_29_do_mr6quake_sc","fl_29_do_mr7co2_sc","fl_29_do_mr8ice_sheets_sc","fl_39_do_mr1arctic_sc","fl_39_do_mr3ozone_sc","fl_39_do_mr4air_qual_sc","fl_39_do_mr5dia_tho_sc","fl_39_do_mr6quake_sc","fl_39_do_mr7co2_sc","fl_39_do_mr8ice_sheets_sc","fl_47_do_mr1arctic_sc","fl_47_do_mr2temp_sc","fl_47_do_mr4air_qual_sc","fl_47_do_mr5dia_tho_sc","fl_47_do_mr6quake_sc","fl_47_do_mr7co2_sc","fl_47_do_mr8ice_sheets_sc","fl_95_do_mr1arctic_sc","fl_95_do_mr2temp_sc","fl_95_do_mr3ozone_sc","fl_95_do_mr5dia_tho_sc","fl_95_do_mr6quake_sc","fl_95_do_mr7co2_sc","fl_95_do_mr8ice_sheets_sc","duration_z","duration_ex","conservatism","ideology_lean","ideology_lean2","conservatism_f","con","party","party_str","party_lean","batchcon","gender_b","race_b","sc_likert","sc_books","sc_lecture","sc_scimu","sc_scimu_c19","sc_read","sc_share_yn","sc_share_tech_na","sc_share_tech","sc_share_sci_na","sc_share_sci","sc_score1","sc_score2a","sc_score2b","sc_scored","sc_scoredz","rav1_0","rav2_0","rav3_0","rav4_0","rav5_0","rav6_0","rav7_0","rav8_0","rav9_0","rav10_0","rav_scored","rav_scoredz","arctic20","arctic20_z","temp20","temp20_z","ozone20","ozone20_z","airqual20","airqual20_z","diatho20","diatho20_z","co220","co220_z","icesheets20","icesheets20_z","quake20","arctic20_eb","arctic20_eb_z","temp20_eb","temp20_eb_z","ozone20_eb","ozone20_eb_z","airqual20_eb","airqual20_eb_z","diatho20_eb","diatho20_eb_z","co220_eb","co220_eb_z","icesheets20_eb","icesheets20_eb_z","quake20_eb","arctic20_yn","temp20_yn","ozone20_yn","airqual20_yn","diatho20_yn","co220_yn","icesheets20_yn","quake20_yn","n_plot_score","n_plot_score_z","nq_plot_score","nq_plot_score_z","bad_plot_score","bad_plot_score_q","attn_check","attn_check_12"
"11","AFO9MCOXXSYY7","con1",338,765,5,1,6,1,2,3,5,7,2,NA,11,3,2,2,3,3,4,4,4,2,4,3,3,3,7,0,3,0,2,0,0,0,0,0,2,1,3,2,2,3,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,4,3,4,4,4,4,4,4,4,4,2,4,10,1,5,6,2,9,7,8,3,14,3,3,4,3,3,3,3,3,3,5,2,5,1,3,3,5,6,3,27.358,8.449,14.485,7.844,9.012,11.303,6.198,6.697,5.311,4,14.571,164.135,180.113,11,1,1,1,1,0,0,0,0,0,0,2,1,11,11,11,11,8,11,9,43,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5,95828,3,9,5,NA,2,"",2,NA,NA,NA,NA,1,"","Chrome","92.0.4515.131","Macintosh","1280x800","7/14/22 14:17","8/16/21 17:33","7/14/22 14:23","8/16/21 17:46",1,1,1,1,2.295,2.295,3.35,1,"","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,1,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.536207777868547,"0",5,NA,NA,5,1,2,2,NA,1,3,4,24,1,0,1,1,0,1,2,2,2,2,27,4,4,31,1.05842181327939,1,1,1,1,0,0,0,0,0,0,4,-1.00508184043415,-3,-1.20813374193344,-2,-0.307641123435552,-3,-1.93235182032512,-2,-0.725591206313718,-1,-0.565776414454729,-3,-0.901639166988617,-2,0.0650667841900569,1,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,0,0,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,0,1
"12","AS1KP4SMNONQC","con1",362,914,6,2,7,2,1,3,5,7,1,NA,3,2,4,4,3,2,2,2,2,1,2,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,4,2,2,3,1,4,3,2,2,4,3,1,11,10,7,6,5,1,4,8,9,2,2,2,2,4,3,4,3,3,3,2,3,3,7,3,1,3,4,7,1,21.525,5.683,2.969,13.668,5.158,40.077,7.859,3.393,3.577,4,28.839,178.601,180.115,30,0,1,1,1,0,1,1,0,0,NA,4,41,8,9,9,11,9,1,1,39,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,65536,5,6,5,NA,2,"",2,NA,NA,NA,NA,1,"","Edge","92.0.902.73","Windows NT 10.0","1366x768","7/14/22 14:17","8/16/21 19:12","7/14/22 14:23","8/16/21 19:28",1,1,1,1,3.407,3.407,4.132,1,"I was thinking about how I am tired of the covid 19 topic","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,1,5,7,6,NA,NA,NA,NA,NA,NA,NA,-0.517690368692666,"0",5,NA,NA,5,1,2,2,NA,1,3,1,23,1,0,0,0,1,0,1,1,11,11,25,12,12,37,2.0649420315118,0,1,1,1,0,1,1,0,0,0,5,-0.379210923741784,-2,-0.448133329856708,-3,-1.16999266633002,-2,-1.22119376944356,-3,-1.35975088743766,-1,-0.565776414454729,-3,-0.901639166988617,-3,-0.77305536454377,1,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,0,0,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,1,0
"13","AD1ILDUXZHASF","con1",260,557,4,5,5,5,5,4,4,6,1,NA,NA,2,1,2,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,2,1,1,2,1,2,2,2,3,5,5,4,5,4,4,6,2,7.661,8.324,3.6,5.157,2.685,2.518,3.753,5.731,4.543,4,0.751,31.052,180.017,13,1,1,0,1,1,0,0,0,0,0,5,51,3,2,3,3,3,6,6,34,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,85202,1,3,5,NA,2,"",2,NA,NA,NA,NA,1,"","Chrome","92.0.4515.130","CrOS x86_64 13982.69.0","1517x853","7/14/22 14:19","8/16/21 17:22","7/14/22 14:24","8/16/21 17:31",1,1,1,1,4.032,4.032,4.815,1,"I don't really have friends anymore. I was homeless during the pandemic, ended up moving to kansas for cheap rent. I stay in my home 90% of the time and only really leave to get groceries or do laundry.","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,2,7,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.596389357690158,"0",5,NA,NA,5,1,2,2,NA,1,1,1,9,0,0,0,0,0,0,NA,0,NA,0,9,0,0,9,-2.63215232023945,1,1,0,1,1,0,0,0,0,0,4,-1.00508184043415,1,1.8318679063735,-1,0.554710419458922,1,0.912280383201111,1,1.17688783705811,0,0.237596394521671,-2,0.083788690265609,-3,-0.77305536454377,0,1,1.63964068476239,0,-0.252688492032209,1,0.675428387077993,1,0.801729995015952,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,1,0,1,1,1,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,0
"14","A3SZ5EYLO5ZQ2D","con1",435,1149,3,3,4,2,2,3,5,5,3,NA,1,3,1,3,2,2,1,2,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,3,2,3,1,3,3,3,2,1,2,2,2,10,9,5,8,11,7,4,6,3,NA,1,2,2,2,1,1,2,1,1,3,3,4,3,2,2,5,5,4,17.943,17.751,5.004,7.358,8.935,7.199,6.932,7.501,18.753,4,6.827,58.978,180.111,10,1,1,1,1,0,0,0,0,1,0,1,0,1,1,7,2,1,1,1,55,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,80231,2,11,7,NA,2,"",1,NA,NA,NA,NA,1,"","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","7/14/22 14:18","8/16/21 17:08","7/14/22 14:25","8/16/21 17:27",1,1,1,1,281.279,281.279,282.242,1,"Covid and the government go hand in hand","",1,NA,NA,NA,5,3,2,6,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.461366582449363,"0",7,NA,NA,7,1,2,1,NA,1,3,1,10,1,0,0,0,0,1,11,11,2,2,11,13,13,24,-0.115851774658427,1,1,1,1,0,0,0,0,1,0,5,-0.379210923741784,-1,0.311867082220029,0,1.41706196235339,-2,-1.22119376944356,-2,-0.725591206313718,-1,-0.565776414454729,-1,1.06921654751983,-1,0.903188932923884,1,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,1,0,0,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,0,1
"15","A1WZY0K6IE3ASG","con1",587,1278,3,5,3,4,4,4,4,5,4,NA,10,3,2,4,2,1,2,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,1,1,2,3,3,1,1,3,1,3,4,3,1,8,5,2,NA,9,7,6,2,1,1,3,1,4,1,3,4,4,3,5,3,4,5,4,4,6,5,29.753,26.598,7.395,12.327,15.898,20.298,7.392,10.555,18.672,4,7.374,129.336,180.107,9,1,1,1,1,1,1,0,0,NA,NA,7,70,4,4,9,2,2,6,10,37,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,68506,0,5,6,NA,4,"Libertarian",NA,1,NA,NA,NA,1,"They were simple enough to understand, most of them I've done before at one point or another in my life.  Technically though, the senate makeup question is somewhat tricky.  Republicans technically have more actual members but there are two independents who caucus with the Democratic party plus the VP is currently a Democrat so technically they control the senate.  So the answer is technically that Republicans have more senators, 50-48, but the Democrats still control the senate because the 2 independents caucus with them and they have the VP spot.  This is currently technically a very tricky question, but I picked the Democrats because they have control.","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","7/14/22 14:16","8/16/21 17:35","7/14/22 14:26","8/16/21 17:57",1,1,1,1,4.508,6.147,7.155,3,"I always try to be as honest as possible, even if sometimes things are conflicting.  I'm very interested in science and technology, for example, but I don't read a lot of news about that topic.  I tend to be focused on government and political news.  ","",1,NA,NA,NA,6,1,4,5,3,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.344089657668786,"0",6,NA,NA,6,1,4,NA,1,1,1,1,20,0,0,0,0,1,1,2,2,2,2,21,4,4,25,0.0519015950469751,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,1,1.8318679063735,1,2.27941350524787,0,0.201122332319553,0,0.542728155934171,0,0.237596394521671,-1,1.06921654751983,0,1.74131108165771,0,1,1.63964068476239,1,2.23284740232098,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,1,1,1,1,1,0,1,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,1
"16","A1CRE2Z623JZ6V","con1",624,1162,6,3,5,4,3,3,4,5,2,NA,9,1,2,2,1,1,2,1,1,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,12,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,1,4,4,3,3,2,2,1,1,4,1,1,10,3,4,8,1,5,7,6,1,2,2,4,1,3,1,4,1,2,4,1,3,3,5,4,3,3,4,5,3,59.025,7.096,10.559,50.17,7.185,19.324,9.211,20.093,11.867,4,27.55,166.41,180.029,8,1,1,1,1,1,1,1,0,NA,NA,6,85,2,2,2,2,2,9,9,27,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,85072,0,5,4,2,3,"",NA,2,NA,NA,NA,1,"","Chrome","92.0.4515.159","Windows NT 6.1","1366x768","7/14/22 14:16","8/16/21 17:47","7/14/22 14:26","8/16/21 18:06",1,1,1,1,30.696,30.696,31.857,1,"trying to answer the questions honestly based on my past experiences over the last year","interesting",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2,4,3,1,5,NA,NA,NA,NA,NA,NA,NA,-0.315541985189304,"0",4,2,4,4,0,3,NA,2,1,3,1,23,1,1,1,0,1,0,3,3,5,5,27,8,8,35,1.72943529210099,1,1,1,1,1,1,1,0,0,0,7,0.87253090964295,-1,0.311867082220029,-1,0.554710419458922,0,0.201122332319553,-1,-0.0914315251897739,-1,-0.565776414454729,-1,1.06921654751983,-2,0.0650667841900569,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,1,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,1,0
"17","A23YQ8J1DNM084","con1",595,877,2,1,5,5,3,3,5,7,1,NA,NA,2,3,2,2,1,2,2,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,2,2,2,2,3,3,1,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,2,4,2,3,2,2,2,1,5,5,3,3,5,7,1,29.619,20.978,14.498,24.634,29.703,29.598,23.206,18.534,17.941,4,1.14,168.399,180.116,126,0,1,1,1,1,1,0,1,0,0,3,75,11,11,8,2,5,10,8,43,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,80550,5,11,5,NA,2,"",2,NA,NA,NA,NA,1,"","Chrome","92.0.4515.131","Windows NT 6.3","1366x768","7/14/22 14:17","8/16/21 17:17","7/14/22 14:27","8/16/21 17:31",1,1,1,1,4.322,6.784,7.594,4,"This was overall interesting to complete and I feel that the pay is very generous. I feel more motivated when the pay is good, so thank you.","none",1,NA,NA,NA,6,7,5,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.337917187943493,"0",5,NA,NA,5,1,2,2,NA,1,3,1,20,0,0,0,0,1,0,NA,0,NA,0,21,0,0,21,-0.619111883774632,0,1,1,1,1,1,0,1,0,0,6,0.246659992950583,-3,-1.20813374193344,-1,0.554710419458922,1,0.912280383201111,-1,-0.0914315251897739,-1,-0.565776414454729,-3,-0.901639166988617,-3,-0.77305536454377,1,0,-0.335962011131714,0,-0.252688492032209,1,0.675428387077993,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,1,0,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,0,1
"18","A3V2XCDF45VN9X","con1",621,924,5,3,7,6,6,5,4,6,1,NA,NA,2,4,3,3,1,3,3,2,4,3,2,2,0,25,0,0,1,2,0,0,0,0,0,0,3,5,1,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,4,3,3,2,2,4,3,2,2,3,3,5,7,1,1,3,4,8,2,3,2,3,1,4,2,2,4,3,3,3,6,5,5,3,4,5,2,46.35,60.069,25.537,9.055,19.724,25.091,13.143,8.213,18.792,4,20.687,132.695,180.108,7,NA,1,1,1,1,1,1,0,NA,NA,6,40,10,9,10,2,7,10,4,45,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,7,55906,2,11,6,NA,2,"",2,NA,NA,NA,NA,1,"none","Chrome","92.0.4515.131","Macintosh","2880x1620","7/14/22 14:17","8/16/21 17:07","7/14/22 14:27","8/16/21 17:22",1,1,1,1,2.697,2.697,3.484,1,"The study is detailed to investigate the preference of news in different fileds.","none",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,7,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.317856661336289,"0",6,NA,NA,6,1,2,2,NA,1,1,4,26,0,0,0,0,1,1,1,1,2,2,27,3,3,30,0.890668443573984,0,1,1,1,1,1,1,0,0,0,6,0.246659992950583,-1,0.311867082220029,-3,-1.16999266633002,2,1.62343843408267,2,1.81104751818206,1,1.04096920349807,-2,0.083788690265609,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,2,1.93112171150821,2,2.11211044004202,1,0.94534758274061,0,-0.170805777263717,0,-0.226220651346378,0,0,0,1,1,1,0,0,0,1,0.547684609021545,1,0.173351613842453,0,0,0,0
"19","A2Z0DI2L5GV87Y","con1",585,2142,3,2,6,5,6,2,4,7,2,NA,NA,4,2,3,3,2,2,3,2,2,4,4,3,0,2,0,0,0,2,0,0,0,12,1,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,4,2,3,2,1,3,2,4,3,2,2,2,2,NA,NA,NA,NA,NA,NA,1,3,NA,13,1,4,3,2,3,2,3,3,3,5,3,5,2,6,3,5,5,3,28.888,10.956,16.262,18.643,23.697,16.4,20.542,8.918,8.49,4,17.518,155.85,180.058,9,1,0,1,1,1,1,0,0,1,NA,4,52,7,6,8,3,5,9,5,44,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,50301,5,7,5,NA,2,"",2,NA,NA,NA,NA,1,"no issues","Chrome","92.0.4515.131","Windows NT 10.0","1536x864","7/14/22 14:18","8/16/21 17:09","7/14/22 14:27","8/16/21 17:45",1,1,1,1,7.39,7.39,10.749,1,"was thinking about things that i have missed because of the pandemic.","no issues, thanks",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,7,1,6,5,-0.345632775100109,"0",5,NA,NA,5,1,2,2,NA,1,1,1,17,0,0,0,0,0,1,NA,0,2,2,17,2,2,19,-0.954618623185435,1,0,1,1,1,1,0,0,1,0,6,0.246659992950583,-2,-0.448133329856708,-2,-0.307641123435552,1,0.912280383201111,2,1.81104751818206,-2,-1.36914922343113,-3,-0.901639166988617,-2,0.0650667841900569,0,0,-0.335962011131714,0,-0.252688492032209,1,0.675428387077993,2,2.11211044004202,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,1,1,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,0
"20","A2EH7IQCDH2Q5D","con1",600,912,1,5,1,2,1,2,6,2,4,NA,NA,1,3,3,2,1,3,3,1,4,2,1,3,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,5,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,1,NA,1,3,4,2,3,4,3,3,2,1,4,2,2,NA,3,2,NA,4,NA,NA,5,NA,1,2,1,2,3,3,4,1,1,4,3,2,5,2,2,2,2,6,3,4,35.152,17.059,10.612,35.682,7.63,22.886,12.234,19.577,9.761,4,31.36,175.867,180.015,10,1,1,1,1,0,1,1,0,NA,NA,3,30,4,2,1,11,9,1,3,30,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,63113,1,2,4,2,3,"",NA,1,NA,NA,NA,1,"no","Chrome","92.0.4515.131","Windows NT 10.0","1280x720","7/14/22 14:17","8/16/21 17:31","7/14/22 14:27","8/16/21 17:46",1,1,1,1,18.992,18.992,19.709,1,"I was thinking it won't really matter the great culling of humanity is already upon us. Stealing the poorest peoples wealth, starving them, and coming this winter freezing to death.","no",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,2,4,3,1,6,NA,NA,NA,NA,NA,NA,NA,-0.334059394365184,"0",4,2,4,4,0,3,NA,1,1,3,1,25,0,0,0,1,1,1,NA,0,NA,0,27,0,0,27,0.387408334457779,1,1,1,1,0,1,1,0,0,0,6,0.246659992950583,1,1.8318679063735,3,4.00411659103681,-2,-1.22119376944356,-3,-1.35975088743766,-2,-1.36914922343113,2,4.02550011928251,0,1.74131108165771,1,1,1.63964068476239,3,7.20391919102734,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,2,6.93734233809557,0,-0.226220651346378,1,1,1,0,0,0,1,1,1,2,1.66158450932476,3,2.01223834107318,0,0,0,0
"21","A2BEH9YQPHKP6A","con1",687,1049,3,4,5,4,4,4,4,5,3,NA,NA,2,1,1,1,1,1,2,2,1,3,4,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,3,2,1,2,2,3,4,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,13,2,4,3,2,1,3,1,2,2,3,4,5,4,4,4,4,5,3,40.801,11.126,46.714,16.793,17.005,18.155,16.044,16.755,11.751,4,13.214,162.616,180.011,10,1,1,1,1,1,1,0,0,0,0,2,3,2,2,10,6,2,5,3,49,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,75072,4,3,5,NA,2,"",2,NA,NA,NA,NA,1,"no","Safari","14.1.1","Macintosh","1280x800","7/14/22 14:16","8/16/21 17:49","7/14/22 14:27","8/16/21 18:06",1,1,1,1,3.286,3.286,6.562,1,"I wasn't thinking about anything except answering the questions.","no",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,1,4,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.266933786102617,"0",5,NA,NA,5,1,2,2,NA,1,3,1,12,1,0,0,0,0,0,NA,0,NA,0,13,0,0,13,-1.96113884141785,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,0,1.07186749429677,-1,0.554710419458922,0,0.201122332319553,0,0.542728155934171,0,0.237596394521671,-1,1.06921654751983,-1,0.903188932923884,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,1,0,1,1,1,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,1
